code,name,region
CTY07771,ソタクシテ,オセアニア
CTY07772,ニクイカコ,アジア
CTY07773,キコアキキ,ヨーロッパ
CTY07774,ソカトシク,ヨーロッパ
CTY07775,キオケエウ,北米
CTY07776,ツツカカス,北米
CTY07777,ネネタウサ,アジア
CTY07778,チサオナネ,南米
CTY07779,テニツエセ,アジア
CTY07780,ネヌケキコ,南米
CTY07781,ニナキニク,アジア
CTY07782,エキオアシ,南米
CTY07783,コイナイナ,アジア
CTY07784,エオオキウ,アフリカ
CTY07785,ツイテサセ,北米
CTY07786,セセコシセ,アジア
CTY07787,ノツテアコ,南米
CTY07788,ケトサシネ,北米
CTY07789,ノタクスニ,アジア
CTY07790,ノシヌソノ,北米
CTY07791,ヌチテウカ,北米
CTY07792,ニツセコイ,アフリカ
CTY07793,ニトアスネ,ヨーロッパ
CTY07794,ナカキソヌ,ヨーロッパ
CTY07795,チカススヌ,ヨーロッパ
CTY07796,ニニニサチ,北米
CTY07797,ウニオウイ,アジア
CTY07798,ツタネコオ,オセアニア
CTY07799,ソイカケク,南米
CTY07800,コサウシオ,北米
CTY07801,キノクトチ,アジア
CTY07802,スノトトネ,アフリカ
CTY07803,シエウネイ,南米
CTY07804,ノソチテソ,アフリカ
CTY07805,チタカオイ,アジア
CTY07806,エウコイネ,オセアニア
CTY07807,ヌノサアス,北米
CTY07808,オコネエサ,南米
CTY07809,ツオソコヌ,北米
CTY07810,ネクチコニ,北米
CTY07811,ウカコスエ,アフリカ
CTY07812,アネイソタ,北米
CTY07813,トオサスチ,北米
CTY07814,ニクセスヌ,ヨーロッパ
CTY07815,ノナエナヌ,ヨーロッパ
CTY07816,テトナノヌ,北米
CTY07817,イオノエナ,オセアニア
CTY07818,ナツシエセ,南米
CTY07819,ネエキクオ,アジア
CTY07820,イチストコ,アフリカ
CTY07821,セイキセタ,ヨーロッパ
CTY07822,ノヌオイソ,北米
CTY07823,ネナイキネ,アジア
CTY07824,サウスケキ,アジア
CTY07825,イツセコア,オセアニア
CTY07826,コサニヌチ,オセアニア
CTY07827,エニセソニ,アフリカ
CTY07828,コセヌケカ,南米
CTY07829,ヌキコエテ,北米
CTY07830,エオクネス,南米
CTY07831,ノノニトネ,ヨーロッパ
CTY07832,チケクキネ,アフリカ
CTY07833,カケシセサ,アジア
CTY07834,テタネクス,アフリカ
CTY07835,トヌケキサ,アフリカ
CTY07836,クサニイネ,北米
CTY07837,アエノイケ,ヨーロッパ
CTY07838,キアココサ,南米
CTY07839,オセカツキ,南米
CTY07840,トアカカウ,オセアニア
CTY07841,タクテノア,南米
CTY07842,ウコイエキ,ヨーロッパ
CTY07843,ニサケオエ,ヨーロッパ
CTY07844,カエツナコ,アフリカ
CTY07845,カニノチセ,南米
CTY07846,ヌニケソサ,アジア
CTY07847,ニイエウヌ,南米
CTY07848,セテトセイ,アジア
CTY07849,ノコココア,アジア
CTY07850,タイコオサ,アジア
CTY07851,クエエオニ,南米
CTY07852,クナキノチ,北米
CTY07853,ノネタカウ,アフリカ
CTY07854,スキウケケ,アフリカ
CTY07855,ツシタトツ,アフリカ
CTY07856,ウシヌツケ,アジア
CTY07857,ニウシテツ,ヨーロッパ
CTY07858,スヌキテシ,アジア
CTY07859,ウキクタト,南米
CTY07860,カサチナネ,ヨーロッパ
CTY07861,アシウニソ,北米
CTY07862,キカスシト,アジア
CTY07863,セウノエト,南米
CTY07864,テセナカク,ヨーロッパ
CTY07865,ツシテサテ,ヨーロッパ
CTY07866,タソソスイ,アフリカ
CTY07867,タエネエタ,北米
CTY07868,ソチチトキ,南米
CTY07869,キカサテケ,アジア
CTY07870,オツカサネ,ヨーロッパ
CTY07871,トヌエウサ,アフリカ
CTY07872,アスカサト,北米
CTY07873,コスシノテ,オセアニア
CTY07874,カセソキセ,アジア
CTY07875,ソイウクイ,アジア
CTY07876,チニツコノ,北米
CTY07877,テテケウテ,オセアニア
CTY07878,ネシシアト,アジア
CTY07879,クセセトタ,北米
CTY07880,イキタニウ,北米
CTY07881,ネオツイオ,北米
CTY07882,クキオシシ,ヨーロッパ
CTY07883,スノイキシ,アフリカ
CTY07884,サカヌウク,ヨーロッパ
CTY07885,アニツシセ,北米
CTY07886,ニソネカイ,南米
CTY07887,シカチカス,ヨーロッパ
CTY07888,セセサツツ,ヨーロッパ
CTY07889,タオカチカ,オセアニア
CTY07890,ソヌクカタ,オセアニア
CTY07891,ケニツヌセ,アジア
CTY07892,セウオカタ,アフリカ
CTY07893,アオスヌソ,北米
CTY07894,セオタチウ,アジア
CTY07895,エコアイキ,南米
CTY07896,シアカスタ,オセアニア
CTY07897,コサニイタ,アジア
CTY07898,サツネタタ,アジア
CTY07899,ウテイセオ,アジア
CTY07900,チシテケエ,アフリカ
CTY07901,サクソツス,アジア
CTY07902,ケコタカキ,アフリカ
CTY07903,エテキクカ,ヨーロッパ
CTY07904,スチチカナ,アジア
CTY07905,ウトコウス,北米
CTY07906,クカクテツ,アフリカ
CTY07907,トカヌトア,オセアニア
CTY07908,ウカカニツ,ヨーロッパ
CTY07909,ノチノカネ,オセアニア
CTY07910,テイアナウ,ヨーロッパ
CTY07911,ナツノカア,ヨーロッパ
CTY07912,クカケナナ,アジア
CTY07913,コヌヌチソ,オセアニア
CTY07914,クウシイタ,北米
CTY07915,セトサツケ,北米
CTY07916,シタシチネ,オセアニア
CTY07917,カスソセア,北米
CTY07918,オイキスス,オセアニア
CTY07919,スイタナカ,アジア
CTY07920,カアステツ,北米
CTY07921,ノトコトト,アフリカ
CTY07922,オツニニウ,アフリカ
CTY07923,ノオセタネ,オセアニア
CTY07924,スタソカナ,オセアニア
CTY07925,オソエキキ,南米
CTY07926,コチシソス,アジア
CTY07927,ニサネイナ,南米
CTY07928,チタカコソ,アフリカ
CTY07929,ウケスチセ,オセアニア
CTY07930,ナスヌイア,北米
CTY07931,クオシキセ,オセアニア
CTY07932,ネシキキコ,南米
CTY07933,ヌサエイウ,南米
CTY07934,ニチセオネ,南米
CTY07935,テオクエオ,アジア
CTY07936,キノイナツ,アジア
CTY07937,ウケオウク,オセアニア
CTY07938,キツテソク,ヨーロッパ
CTY07939,ネチテスキ,アフリカ
CTY07940,ネヌタカセ,アジア
CTY07941,トチニカノ,アフリカ
CTY07942,セトコウツ,南米
CTY07943,タセサツナ,オセアニア
CTY07944,ネノケニア,アジア
CTY07945,クヌイノサ,北米
CTY07946,ネセトウウ,ヨーロッパ
CTY07947,ケコタアセ,南米
CTY07948,ニカスツオ,アジア
CTY07949,ソノアエセ,オセアニア
CTY07950,ニセキオコ,オセアニア
CTY07951,シサクキア,アジア
CTY07952,カタケキカ,北米
CTY07953,ネタナナツ,ヨーロッパ
CTY07954,ノスタクカ,オセアニア
CTY07955,シツコカヌ,南米
CTY07956,オシイココ,アジア
CTY07957,エナエキサ,オセアニア
CTY07958,ニニチオネ,北米
CTY07959,カサウノシ,アジア
CTY07960,アツクタニ,アジア
CTY07961,ソサスノセ,北米
CTY07962,スカカカタ,アフリカ
CTY07963,ソナニツソ,ヨーロッパ
CTY07964,トニシケケ,ヨーロッパ
CTY07965,ソコオツス,アジア
CTY07966,ヌソテコノ,南米
CTY07967,セヌヌイク,ヨーロッパ
CTY07968,トコキカカ,北米
CTY07969,コソウキタ,アフリカ
CTY07970,ヌウニシサ,南米
CTY07971,ナタカキソ,アフリカ
CTY07972,ネテキコス,南米
CTY07973,イウナキテ,アフリカ
CTY07974,テケアクシ,オセアニア
CTY07975,ケトトコイ,ヨーロッパ
CTY07976,ノサクケト,ヨーロッパ
CTY07977,コシサテサ,ヨーロッパ
CTY07978,ケセサクシ,アジア
CTY07979,ウエネオオ,北米
CTY07980,ネサヌコク,南米
CTY07981,ケアナイノ,北米
CTY07982,ケニケタタ,オセアニア
CTY07983,トネエソカ,北米
CTY07984,コイチタチ,ヨーロッパ
CTY07985,イサアアト,ヨーロッパ
CTY07986,カタツツソ,南米
CTY07987,サナチオイ,北米
CTY07988,ツツキアネ,北米
CTY07989,ツイチサウ,アフリカ
CTY07990,イタソテチ,ヨーロッパ
CTY07991,イテテケカ,オセアニア
CTY07992,ツネテソエ,北米
CTY07993,タチセサナ,アフリカ
CTY07994,ニケアカタ,アジア
CTY07995,イツイオソ,アフリカ
CTY07996,ニウウセス,オセアニア
CTY07997,アクセソカ,オセアニア
CTY07998,エタアコツ,北米
CTY07999,キキエエセ,南米
CTY08000,アコセアク,アフリカ
CTY08001,ケキニチツ,アジア
CTY08002,イノアツチ,アジア
CTY08003,コニカササ,ヨーロッパ
CTY08004,キサイノニ,アフリカ
CTY08005,キタソケキ,ヨーロッパ
CTY08006,ノクオテソ,オセアニア
CTY08007,ウネツテオ,南米
CTY08008,クネイクヌ,アジア
CTY08009,スセオツニ,オセアニア
CTY08010,クタアキネ,南米
CTY08011,スキソナキ,南米
CTY08012,ネチオツス,ヨーロッパ
CTY08013,コヌアオア,北米
CTY08014,エアイエイ,南米
CTY08015,テキイノク,北米
CTY08016,ノエアテセ,北米
CTY08017,ノイサケキ,アジア
CTY08018,アイイソサ,アフリカ
CTY08019,トクエタイ,オセアニア
CTY08020,チサセサイ,北米
CTY08021,テナチアキ,北米
CTY08022,アエキニト,南米
CTY08023,キサチソク,アフリカ
CTY08024,エクトイケ,北米
CTY08025,ニテナチチ,アフリカ
CTY08026,ヌオテウノ,オセアニア
CTY08027,ウツチチテ,ヨーロッパ
CTY08028,トシセナソ,アフリカ
CTY08029,コアテオネ,アフリカ
CTY08030,ネニケスヌ,北米
CTY08031,クノテチテ,アジア
CTY08032,イノエヌチ,アフリカ
CTY08033,サケノオタ,ヨーロッパ
CTY08034,ウアトスア,オセアニア
CTY08035,ノイイサヌ,アフリカ
CTY08036,イクケナス,アフリカ
CTY08037,セイサキヌ,ヨーロッパ
CTY08038,キスエイセ,オセアニア
CTY08039,クケイエネ,オセアニア
CTY08040,ソチキスニ,南米
CTY08041,ケカキケヌ,北米
CTY08042,ニノカチオ,北米
CTY08043,ニコツセケ,ヨーロッパ
CTY08044,オコウココ,アジア
CTY08045,ケソコヌソ,南米
CTY08046,コイキチナ,北米
CTY08047,キシセノウ,オセアニア
CTY08048,エネイソケ,ヨーロッパ
CTY08049,サテソスタ,北米
CTY08050,ケニツトヌ,北米
CTY08051,ツシタツウ,ヨーロッパ
CTY08052,タシニスツ,オセアニア
CTY08053,オトソカチ,アフリカ
CTY08054,キソネエカ,アフリカ
CTY08055,ケウサオア,南米
CTY08056,チテオイキ,ヨーロッパ
CTY08057,ニウネヌソ,アジア
CTY08058,スキケヌト,アフリカ
CTY08059,エタネスオ,北米
CTY08060,ノトスイタ,北米
CTY08061,カテアクウ,ヨーロッパ
CTY08062,キソイオナ,ヨーロッパ
CTY08063,トアノツタ,アジア
CTY08064,ウカタセイ,北米
CTY08065,ネシアイト,北米
CTY08066,イセカヌカ,オセアニア
CTY08067,チタイイニ,アフリカ
CTY08068,ウオサクト,ヨーロッパ
CTY08069,ヌタナイサ,オセアニア
CTY08070,オエエネオ,南米
CTY08071,ソニサイカ,アジア
CTY08072,ヌケコエウ,ヨーロッパ
CTY08073,ヌシクトネ,アフリカ
CTY08074,ツウチセシ,ヨーロッパ
CTY08075,キナネエツ,北米
CTY08076,ケニサナサ,北米
CTY08077,ヌアケトイ,オセアニア
CTY08078,ケスネアセ,オセアニア
CTY08079,エクタテシ,南米
CTY08080,ケヌキカカ,オセアニア
CTY08081,テウキアチ,北米
CTY08082,キシスシク,南米
CTY08083,ネシケキシ,ヨーロッパ
CTY08084,オナコタノ,南米
CTY08085,ウトイタセ,南米
CTY08086,テヌエツセ,北米
CTY08087,サカウトオ,アジア
CTY08088,ケチヌナツ,オセアニア
CTY08089,セサタキヌ,アフリカ
CTY08090,トオシスオ,アジア
CTY08091,ツソコノシ,オセアニア
CTY08092,ノコツコイ,南米
CTY08093,アケシコニ,オセアニア
CTY08094,ネトウチエ,アフリカ
CTY08095,ナノアキヌ,北米
CTY08096,ネヌキカク,南米
CTY08097,ツテツオケ,北米
CTY08098,イクスコエ,アフリカ
CTY08099,ツスアネソ,アフリカ
CTY08100,チクカイト,北米
CTY08101,エケノイナ,ヨーロッパ
CTY08102,タニイタエ,オセアニア
CTY08103,エオナシニ,アフリカ
CTY08104,テイオオネ,ヨーロッパ
CTY08105,コシチテテ,ヨーロッパ
CTY08106,シソテトク,北米
CTY08107,ウツシシツ,アジア
CTY08108,スクサアイ,ヨーロッパ
CTY08109,シキイタテ,アジア
CTY08110,スウケセコ,アフリカ
CTY08111,ウノニアツ,オセアニア
CTY08112,オタソサト,南米
CTY08113,テサシノソ,ヨーロッパ
CTY08114,サキチトソ,北米
CTY08115,セスソヌコ,南米
CTY08116,ネニトネチ,アジア
CTY08117,タイナノナ,アジア
CTY08118,カチクスケ,北米
CTY08119,スオネタク,ヨーロッパ
CTY08120,ソケケアシ,アジア
CTY08121,キクテアキ,ヨーロッパ
CTY08122,イオネシヌ,アフリカ
CTY08123,ナウスサタ,オセアニア
CTY08124,スニテコク,アフリカ
CTY08125,アオオニタ,ヨーロッパ
CTY08126,タナオサヌ,アジア
CTY08127,ソカナサヌ,ヨーロッパ
CTY08128,イネスエセ,アフリカ
CTY08129,ナケイテノ,アジア
CTY08130,ニオニオエ,オセアニア
CTY08131,エアトテテ,アフリカ
CTY08132,エセクサオ,アフリカ
CTY08133,ウクイスチ,アフリカ
CTY08134,ヌエシアソ,ヨーロッパ
CTY08135,イカシテサ,ヨーロッパ
CTY08136,ナクアノサ,オセアニア
CTY08137,クエススネ,ヨーロッパ
CTY08138,ケコソサニ,北米
CTY08139,ククシエコ,アジア
CTY08140,ノスケタノ,北米
CTY08141,ソシテスナ,アジア
CTY08142,ケチサキタ,アジア
CTY08143,ウシササニ,ヨーロッパ
CTY08144,シカソクク,南米
CTY08145,エタツチエ,アフリカ
CTY08146,セソキスシ,北米
CTY08147,ケエシエオ,アジア
CTY08148,ツトナニア,オセアニア
CTY08149,ツキカカタ,南米
CTY08150,サネネキノ,オセアニア
CTY08151,ナツヌスウ,南米
CTY08152,チテネコニ,南米
CTY08153,ソエアチセ,北米
CTY08154,キソヌクシ,南米
CTY08155,テイツツセ,オセアニア
CTY08156,クエネウイ,アフリカ
CTY08157,オカヌノネ,アジア
CTY08158,ネシソセケ,アジア
CTY08159,キニニカヌ,ヨーロッパ
CTY08160,セソソノエ,北米
CTY08161,ウアネシソ,オセアニア
CTY08162,ネケストイ,オセアニア
CTY08163,タケサウチ,北米
CTY08164,タタエキト,北米
CTY08165,キスノネサ,ヨーロッパ
CTY08166,クトサシエ,アフリカ
CTY08167,チタオウサ,南米
CTY08168,ネエクエト,オセアニア
CTY08169,チタセノク,アフリカ
CTY08170,イニネテネ,南米
CTY08171,ウセニステ,アジア
CTY08172,シケキウシ,オセアニア
CTY08173,テオチエチ,ヨーロッパ
CTY08174,ソケクテニ,南米
CTY08175,テネオクヌ,北米
CTY08176,セチキサイ,ヨーロッパ
CTY08177,テウクノウ,アジア
CTY08178,スエノソセ,北米
CTY08179,スニナタケ,オセアニア
CTY08180,ニノナソチ,オセアニア
CTY08181,チサネコエ,ヨーロッパ
CTY08182,ソセツタエ,北米
CTY08183,ネコカクセ,ヨーロッパ
CTY08184,ツチチエキ,北米
CTY08185,ウシスチシ,アジア
CTY08186,ソキソクヌ,オセアニア
CTY08187,ソアケケニ,オセアニア
CTY08188,チネシセソ,ヨーロッパ
CTY08189,カキノオコ,オセアニア
CTY08190,シコオシク,アフリカ
CTY08191,ツテニニサ,南米
CTY08192,ネシクソエ,南米
CTY08193,ノソネナウ,オセアニア
CTY08194,カニエニイ,オセアニア
CTY08195,オヌイヌキ,北米
CTY08196,ススコトイ,北米
CTY08197,コエチセセ,ヨーロッパ
CTY08198,ソナトオノ,アフリカ
CTY08199,セキトヌオ,北米
CTY08200,ニセカソノ,南米
CTY08201,チネアスス,南米
CTY08202,サニオイナ,北米
CTY08203,キタタコテ,オセアニア
CTY08204,カアテセタ,アフリカ
CTY08205,ナソサネナ,南米
CTY08206,セカテシツ,南米
CTY08207,エツオナキ,ヨーロッパ
CTY08208,シテテナタ,アフリカ
CTY08209,テネヌニウ,オセアニア
CTY08210,カトニエク,オセアニア
CTY08211,ノクキアソ,南米
CTY08212,テイコセナ,ヨーロッパ
CTY08213,ウトイアク,アフリカ
CTY08214,ネソシアケ,アフリカ
CTY08215,ササキネソ,ヨーロッパ
CTY08216,シスクキノ,北米
CTY08217,キソキナタ,アジア
CTY08218,ケスチネク,ヨーロッパ
CTY08219,スイシオス,オセアニア
CTY08220,スセオオノ,南米
CTY08221,テシエイオ,アジア
CTY08222,ソニウテオ,アフリカ
CTY08223,ツコササウ,北米
CTY08224,オソキソイ,アジア
CTY08225,テソタエウ,ヨーロッパ
CTY08226,シチノニト,アフリカ
CTY08227,ネニエニシ,アジア
CTY08228,トオノチケ,南米
CTY08229,ニネカニチ,北米
CTY08230,シクオノサ,北米
CTY08231,エネチケニ,アフリカ
CTY08232,チノキニナ,アジア
CTY08233,スケノカネ,アフリカ
CTY08234,ツナイツア,アジア
CTY08235,ツシトツシ,ヨーロッパ
CTY08236,トノケオシ,ヨーロッパ
CTY08237,オチイイソ,ヨーロッパ
CTY08238,キヌチアオ,北米
CTY08239,タコセアニ,ヨーロッパ
CTY08240,クスオタタ,アジア
CTY08241,ナタソニツ,アジア
CTY08242,ケツヌタト,オセアニア
CTY08243,チヌスヌウ,北米
CTY08244,コニイナツ,ヨーロッパ
CTY08245,ウツキスシ,ヨーロッパ
CTY08246,ソサソトウ,アジア
CTY08247,シチオウセ,北米
CTY08248,ナノソナノ,アジア
CTY08249,ウツツケノ,アフリカ
CTY08250,アサヌキサ,南米
CTY08251,スネチイシ,北米
CTY08252,ケノアクコ,アフリカ
CTY08253,オチナウナ,ヨーロッパ
CTY08254,テトセアチ,アジア
CTY08255,カソケエキ,アフリカ
CTY08256,カニコアニ,アフリカ
CTY08257,イテアエシ,アフリカ
CTY08258,ツエケナサ,ヨーロッパ
CTY08259,オキアネナ,北米
CTY08260,ケウナセナ,アジア
CTY08261,ツツイソト,南米
CTY08262,コソケイケ,南米
CTY08263,セケサチシ,北米
CTY08264,サタヌコナ,北米
CTY08265,ウクタオナ,北米
CTY08266,チクウコウ,ヨーロッパ
CTY08267,ノオオシチ,北米
CTY08268,ツサヌトカ,アジア
CTY08269,ヌウチコチ,ヨーロッパ
CTY08270,ニイソカノ,北米
CTY08271,セトチオク,アフリカ
CTY08272,アセチシト,オセアニア
CTY08273,イニチヌコ,オセアニア
CTY08274,チウツネト,オセアニア
CTY08275,ネナチコキ,オセアニア
CTY08276,ケテヌイコ,アフリカ
CTY08277,ケキイスチ,南米
CTY08278,ネニソウソ,北米
CTY08279,カオトチシ,北米
CTY08280,ナヌテノニ,アジア
CTY08281,ヌキシテシ,ヨーロッパ
CTY08282,ノツツカニ,北米
CTY08283,ケトテナク,アジア
CTY08284,ケトセケテ,アフリカ
CTY08285,クオニナネ,ヨーロッパ
CTY08286,キオククソ,南米
CTY08287,スニテナチ,アジア
CTY08288,キシシウオ,アフリカ
CTY08289,クエトオア,アフリカ
CTY08290,ソテネカウ,アフリカ
CTY08291,コオニクセ,ヨーロッパ
CTY08292,ソサウサタ,アジア
CTY08293,アチコテノ,北米
CTY08294,セイナアニ,アジア
CTY08295,チスヌカク,北米
CTY08296,カタシエテ,北米
CTY08297,エナカサノ,アフリカ
CTY08298,カコツコア,オセアニア
CTY08299,オチエツト,北米
CTY08300,セツテトス,アフリカ
CTY08301,キスチスキ,アジア
CTY08302,アカネサカ,アフリカ
CTY08303,ウタオケア,オセアニア
CTY08304,チクオセエ,オセアニア
CTY08305,タソココサ,アフリカ
CTY08306,エカエクソ,アフリカ
CTY08307,シキシオナ,ヨーロッパ
CTY08308,エヌナツイ,南米
CTY08309,オテシサキ,アフリカ
CTY08310,タニサアク,オセアニア
CTY08311,オチココナ,北米
CTY08312,スチイキウ,ヨーロッパ
CTY08313,ナニテクケ,アフリカ
CTY08314,アサヌニカ,南米
CTY08315,ケチクサツ,アジア
CTY08316,ヌセタスス,オセアニア
CTY08317,ナコイサウ,北米
CTY08318,テサニヌサ,アジア
CTY08319,ヌノサオト,南米
CTY08320,スシセネウ,ヨーロッパ
CTY08321,ケウチクオ,ヨーロッパ
CTY08322,クウノタキ,ヨーロッパ
CTY08323,ナウイニコ,オセアニア
CTY08324,タケセイツ,アジア
CTY08325,タタナネト,ヨーロッパ
CTY08326,コチスアヌ,オセアニア
CTY08327,ケヌカスエ,ヨーロッパ
CTY08328,キキカウス,アジア
CTY08329,ナソウノネ,北米
CTY08330,チキシコイ,アジア
CTY08331,ウツニキサ,南米
CTY08332,ツソヌテイ,アフリカ
CTY08333,サトケナツ,アフリカ
CTY08334,ケテコタシ,南米
CTY08335,ツキカツト,オセアニア
CTY08336,ソノイセサ,ヨーロッパ
CTY08337,ツウセオツ,オセアニア
CTY08338,イコエイセ,北米
CTY08339,チキエオク,南米
CTY08340,ニサオコク,オセアニア
CTY08341,サアシソカ,オセアニア
CTY08342,テツスキエ,南米
CTY08343,ニナエトサ,南米
CTY08344,セケカクイ,アフリカ
CTY08345,サナヌウナ,南米
CTY08346,チケネイク,アフリカ
CTY08347,セサソアサ,アフリカ
CTY08348,シシニオノ,ヨーロッパ
CTY08349,ソエサセカ,北米
CTY08350,セエシアイ,北米
CTY08351,オテウテイ,アフリカ
CTY08352,イテクケチ,北米
CTY08353,カウオトセ,南米
CTY08354,タウエソス,ヨーロッパ
CTY08355,シアナスヌ,アジア
CTY08356,ソオツセク,アジア
CTY08357,クタウトト,北米
CTY08358,スウヌコネ,アフリカ
CTY08359,アソケアナ,ヨーロッパ
CTY08360,スシニイタ,北米
CTY08361,テトオソケ,南米
CTY08362,スキイケヌ,ヨーロッパ
CTY08363,エスキカニ,オセアニア
CTY08364,シニテケニ,アジア
CTY08365,トエカコサ,アフリカ
CTY08366,キスナノニ,南米
CTY08367,ナテノスヌ,ヨーロッパ
CTY08368,ケニヌクヌ,南米
CTY08369,ヌコツエオ,北米
CTY08370,カウニノト,南米
CTY08371,スチテアソ,ヨーロッパ
CTY08372,ノツチイチ,オセアニア
CTY08373,シノクツト,アフリカ
CTY08374,ニヌウノヌ,ヨーロッパ
CTY08375,トケサアネ,南米
CTY08376,ネチトアク,アフリカ
CTY08377,セセシオク,アフリカ
CTY08378,タキコノコ,ヨーロッパ
CTY08379,ニネアアト,ヨーロッパ
CTY08380,ソタサチタ,南米
CTY08381,ケイタヌエ,アフリカ
CTY08382,テサイソチ,北米
CTY08383,ナツヌオト,北米
CTY08384,イウサノク,北米
CTY08385,スソオチタ,南米
CTY08386,チカクシサ,アジア
CTY08387,チトシスセ,アジア
CTY08388,チツサクイ,ヨーロッパ
CTY08389,テコアネス,南米
CTY08390,ヌクソキニ,オセアニア
CTY08391,ネコヌソク,アフリカ
CTY08392,ヌセツサテ,北米
CTY08393,ナトクチス,ヨーロッパ
CTY08394,ニサツテナ,アジア
CTY08395,チシナニセ,ヨーロッパ
CTY08396,ケセソオア,オセアニア
CTY08397,トニテウコ,アジア
CTY08398,スエウサケ,オセアニア
CTY08399,カシニシネ,北米
CTY08400,シスオウア,南米
CTY08401,キアヌツカ,ヨーロッパ
CTY08402,トシトテイ,アフリカ
CTY08403,チノオセエ,オセアニア
CTY08404,ヌエアナタ,アフリカ
CTY08405,トツオケナ,オセアニア
CTY08406,セウニケソ,北米
CTY08407,ノキニイケ,南米
CTY08408,コテキセチ,北米
CTY08409,カアテノツ,アジア
CTY08410,コヌナキウ,南米
CTY08411,スケサキエ,オセアニア
CTY08412,クナケタト,南米
CTY08413,ソノノシケ,南米
CTY08414,セイツタア,オセアニア
CTY08415,ツエアチツ,アジア
CTY08416,オソスサア,オセアニア
CTY08417,ウタニイイ,オセアニア
CTY08418,コクネカツ,ヨーロッパ
CTY08419,ソススイウ,オセアニア
CTY08420,ウイタネキ,北米
CTY08421,ナケナアノ,ヨーロッパ
CTY08422,ネカヌヌア,北米
CTY08423,スウケトス,ヨーロッパ
CTY08424,イトトツソ,北米
CTY08425,ニウチツケ,ヨーロッパ
CTY08426,スナクサチ,アジア
CTY08427,イナキヌエ,北米
CTY08428,アソチオテ,北米
CTY08429,ウソセチケ,ヨーロッパ
CTY08430,クネエサウ,北米
CTY08431,カノサシチ,ヨーロッパ
CTY08432,ストキテカ,ヨーロッパ
CTY08433,コセオカサ,アジア
CTY08434,ウヌソオツ,ヨーロッパ
CTY08435,アネトスコ,南米
CTY08436,ソノキセセ,南米
CTY08437,ソイウキイ,アジア
CTY08438,ヌヌツツソ,南米
CTY08439,ソソクカヌ,南米
CTY08440,サコソノシ,南米
CTY08441,ノソオカテ,アジア
CTY08442,サノクニサ,南米
CTY08443,ケシエケヌ,オセアニア
CTY08444,ノシサトサ,アジア
CTY08445,オシシニケ,ヨーロッパ
CTY08446,イウアカコ,ヨーロッパ
CTY08447,スケシソネ,オセアニア
CTY08448,ヌアセイネ,南米
CTY08449,タイオシス,アジア
CTY08450,テナサアチ,アジア
CTY08451,チウエソニ,アジア
CTY08452,クオナカソ,アフリカ
CTY08453,カタヌサキ,北米
CTY08454,コアキキツ,南米
CTY08455,ツアアタノ,南米
CTY08456,ニウタシク,アジア
CTY08457,スタチヌツ,ヨーロッパ
CTY08458,ネツネスコ,オセアニア
CTY08459,チウタアイ,オセアニア
CTY08460,カススケエ,北米
CTY08461,ヌケキスニ,南米
CTY08462,サヌスイア,北米
CTY08463,クススウト,ヨーロッパ
CTY08464,オイエサケ,ヨーロッパ
CTY08465,テイセスチ,オセアニア
CTY08466,ソチオナナ,アジア
CTY08467,ネテノアキ,南米
CTY08468,カシウコク,北米
CTY08469,ネコツイエ,アジア
CTY08470,スチカアキ,南米
CTY08471,タチテニス,アフリカ
CTY08472,オシニサア,南米
CTY08473,アトソクウ,ヨーロッパ
CTY08474,ノナクケシ,ヨーロッパ
CTY08475,チコソオニ,アジア
CTY08476,セオアノナ,アフリカ
CTY08477,キクチタオ,アジア
CTY08478,アエケテニ,アフリカ
CTY08479,クシヌカカ,南米
CTY08480,セテソサセ,アジア
CTY08481,セウサソチ,ヨーロッパ
CTY08482,ニウスエノ,北米
CTY08483,アチトトテ,アジア
CTY08484,ナキナニツ,北米
CTY08485,クサナスタ,ヨーロッパ
CTY08486,セイサシツ,北米
CTY08487,オヌクニケ,ヨーロッパ
CTY08488,アニアノノ,南米
CTY08489,セサテヌテ,アジア
CTY08490,エカケタシ,南米
CTY08491,チナアエス,オセアニア
CTY08492,ケイキウヌ,アジア
CTY08493,コヌサキウ,アフリカ
CTY08494,カテセニニ,オセアニア
CTY08495,ソオソスツ,アフリカ
CTY08496,ニスコイコ,アフリカ
CTY08497,ツトケオナ,アフリカ
CTY08498,タナカソセ,南米
CTY08499,セヌオニテ,アジア
CTY08500,ニサソエヌ,アジア
CTY08501,タアエテウ,アフリカ
CTY08502,ナコセソカ,北米
CTY08503,テタエウス,オセアニア
CTY08504,シキタイキ,ヨーロッパ
CTY08505,トアニツテ,アフリカ
CTY08506,コネオアコ,アフリカ
CTY08507,イスウアセ,オセアニア
CTY08508,ナスヌウツ,ヨーロッパ
CTY08509,トネトノチ,アフリカ
CTY08510,オタノコタ,アジア
CTY08511,ククテエナ,アジア
CTY08512,ニカソウイ,北米
CTY08513,クエナツカ,南米
CTY08514,ソソケトオ,アフリカ
CTY08515,ノクアカケ,ヨーロッパ
CTY08516,カエシコサ,北米
CTY08517,セツシウカ,南米
CTY08518,テナクケカ,北米
CTY08519,ナアキコネ,ヨーロッパ
CTY08520,イケクキタ,アジア
CTY08521,タトウトカ,アジア
CTY08522,ニタカセタ,アフリカ
CTY08523,トイキニノ,オセアニア
CTY08524,チクアエウ,南米
